age_band,month,healthcare_cost
85+,2131-05-01,86359.30006019343
85+,2066-07-01,18557.88980451932
85+,2132-06-01,88606.87092446718
85+,2067-08-01,19040.873946331118
85+,2066-08-01,18594.603463213985
85+,2132-05-01,88431.92326163808
85+,2131-06-01,86530.14738717498
85+,2067-07-01,19003.279159827787
85+,2066-09-01,18631.389753697546
85+,2132-04-01,88257.32101993053
85+,2131-07-01,86701.33270681178
85+,2067-06-01,18965.75860142849
85+,2066-10-01,18668.248819659766
85+,2132-03-01,88083.06351733625
85+,2131-08-01,86872.85668776542
85+,2066-11-01,18705.180805074677
85+,2132-02-01,87909.15007319352
85+,2067-05-01,18928.312124575372
85+,2066-12-01,18742.18585420112
85+,2132-01-01,87735.58000818462
85+,2131-09-01,87044.72000002026
85+,2067-04-01,18890.939582999934
85+,2067-01-01,18779.264111583354
85+,2131-12-01,87562.35264433302
85+,2131-10-01,87216.9233148861
85+,2067-03-01,18853.640830722492
85+,2067-02-01,18816.41572205157
85+,2067-09-01,19078.543107786285
85+,2131-04-01,86188.79005852592
85+,2132-08-01,88957.80524827178
85+,2066-05-01,18484.679809155637
85+,2130-09-01,85004.60937501979
85+,2068-04-01,19344.322132991936
85+,2065-09-01,18194.716556345255
85+,2133-04-01,90375.49672440888
85+,2130-10-01,85172.77667469344
85+,2068-03-01,19306.12821065983
85+,2065-10-01,18230.71173794899
85+,2133-03-01,90197.05704175233
85+,2130-11-01,85341.27666503984
85+,2065-11-01,18266.77812995574
85+,2133-02-01,90018.96967495017
85+,2068-02-01,19268.009699380807
85+,2065-12-01,18302.915873243284
85+,2133-01-01,89841.23392838106
85+,2134-12-01,94019.36024205737
85+,2130-12-01,85510.11000423146
85+,2066-01-01,18339.12510896812
85+,2132-12-01,89663.84910779702
85+,2131-01-01,85679.2773517428
85+,2067-12-01,19191.99831470195
85+,2066-02-01,18375.405978565985
85+,2132-11-01,89486.81452032083
85+,2131-02-01,85848.77936835305
85+,2066-03-01,18411.75862375243
85+,2132-10-01,89310.12947444335
85+,2067-11-01,19154.10514439647
85+,2066-04-01,18448.183186523373
85+,2132-09-01,89133.79328002075
85+,2131-03-01,86018.61671614868
85+,2067-10-01,19116.2867913316
85+,2068-01-01,19229.966450261356
85+,2064-01-01,17489.552601783864
85+,2069-07-01,19926.382448295582
85+,2129-06-01,82521.57915799617
85+,2061-09-01,16547.99830825619
85+,2137-04-01,99368.90951451936
85+,2127-10-01,79323.32965982467
85+,2071-03-01,20729.797319291745
85+,2061-10-01,16580.735735214137
85+,2137-03-01,99172.71300858184
85+,2127-11-01,79480.25750465677
85+,2061-11-01,16613.537927656344
85+,2137-02-01,98976.90387802284
85+,2071-02-01,20688.86787946284
85+,2061-12-01,16646.40501371039
85+,2137-01-01,98781.48135799867
85+,2127-12-01,79637.49580479364
85+,2071-01-01,20648.01925176243
85+,2062-01-01,16679.337121757377
85+,2136-12-01,98586.44468517556
85+,2128-01-01,79795.04517441876
85+,2070-12-01,20607.251276633
85+,2062-02-01,16712.334380432352
85+,2136-11-01,98391.79309772694
85+,2128-02-01,79952.90622893073
85+,2062-03-01,16745.396918624858
85+,2136-10-01,98197.52583533054
85+,2070-11-01,20566.56379483205
85+,2062-04-01,16778.524865479423
85+,2136-09-01,98003.64213916511
85+,2128-03-01,80111.07958494563
85+,2070-10-01,20525.956647431503
85+,2062-05-01,16811.71835039607
85+,2071-04-01,20770.80773112233
85+,2127-09-01,79166.71165732646
85+,2137-05-01,99565.4941621924
85+,2061-08-01,16515.32551890787
85+,2138-02-01,101352.3495710954
85+,2071-11-01,21060.16132590802
85+,2060-12-01,16256.254896201553
85+,2138-01-01,101152.23691059064
85+,2127-03-01,78233.47615717347
85+,2071-10-01,21018.57960696986
85+,2061-01-01,16288.41515796619
85+,2137-12-01,100952.51935761978
85+,2127-04-01,78388.24791044855
85+,2071-09-01,20977.079988036687
85+,2061-02-01,16320.63904339097
85+,2137-11-01,100753.1961320724
85+,2127-05-01,78543.32585356446
85+,2061-03-01,16352.926678344587
85+,2136-08-01,97810.14125190771
85+,2137-10-01,100554.26645537847
85+,2061-04-01,16385.27818894475
85+,2137-09-01,100355.72955050507
85+,2127-06-01,78698.71059226623
85+,2071-07-01,20894.326402103987
85+,2061-05-01,16417.693701558663
85+,2137-08-01,100157.58464195351
85+,2127-07-01,78854.4027334972
85+,2071-06-01,20853.072111863312
85+,2061-06-01,16450.173342803522
85+,2137-07-01,99959.83095575629
85+,2127-08-01,79010.40288540153
85+,2061-07-01,16482.717239547037
85+,2137-06-01,99762.46771947402
85+,2071-05-01,20811.899275144064
85+,2071-08-01,20935.66230700816
85+,2054-07-01,13961.40456217279
85+,2128-04-01,80269.5658602993
85+,2062-06-01,16844.977503030812
85+,2135-09-01,95706.68177652842
85+,2128-12-01,81548.79570410868
85+,2070-01-01,20164.081300549253
85+,2063-05-01,17215.19959080558
85+,2135-08-01,95517.71606631613
85+,2129-01-01,81710.12625860481
85+,2069-12-01,20124.268824836912
85+,2063-06-01,17249.256963103548
85+,2135-07-01,95329.12345481518
85+,2129-02-01,81871.77597842507
85+,2063-07-01,17283.381712175273
85+,2135-06-01,95140.90320536996
85+,2069-11-01,20084.534955890675
85+,2063-08-01,17317.573971314338
85+,2135-05-01,94953.05458277931
85+,2129-03-01,82033.74549498432
85+,2069-10-01,20044.879538507328
85+,2063-09-01,17351.833874078042
85+,2135-04-01,94765.57685329377
85+,2129-04-01,82196.03544094649
85+,2069-09-01,20005.30241779011
85+,2063-10-01,17386.1615542879
85+,2135-03-01,94578.4692846125
85+,2129-05-01,82358.6464502272
85+,2063-11-01,17420.557146030176
85+,2135-02-01,94391.73114588055
85+,2069-08-01,19965.8034391481
85+,2063-12-01,17455.02078365639
85+,2135-01-01,94205.3617076861
85+,2063-04-01,17181.20946225093
85+,2070-02-01,20203.97253853793
85+,2135-10-01,95896.02132356497
85+,2063-03-01,17147.286444671852
85+,2136-07-01,97617.02241773075
85+,2128-05-01,80428.36567405
85+,2062-07-01,16878.302453296164
85+,2136-06-01,97424.28488229885
85+,2070-08-01,20444.982721687655
85+,2062-08-01,16911.693331361657
85+,2136-05-01,97231.92789276602
85+,2128-06-01,80587.47964648061
85+,2070-07-01,20404.615627054674
85+,2062-09-01,16945.150267654335
85+,2136-04-01,97039.95069777282
85+,2128-07-01,80746.90839910114
85+,2070-06-01,20364.328234241515
85+,2062-10-01,16978.67339285928
85+,2070-09-01,20485.429675817075
85+,2136-03-01,96848.3525474432
85+,2062-11-01,17012.262837920094
85+,2136-02-01,96657.13269338169
85+,2070-05-01,20324.120385882874
85+,2062-12-01,17045.918734039442
85+,2136-01-01,96466.29038867058
85+,2128-09-01,81066.7127371023
85+,2070-04-01,20283.991924924154
85+,2063-01-01,17079.641212679555
85+,2135-12-01,96275.82488786675
85+,2128-10-01,81227.08957166046
85+,2070-03-01,20243.942694620844
85+,2063-02-01,17113.43040556273
85+,2135-11-01,96085.73544699898
85+,2128-11-01,81387.78368476852
85+,2128-08-01,80906.65255465117
85+,2157-03-01,159364.40548586866
85+,2122-05-01,69760.48703461085
85+,2054-06-01,13933.838809398994
85+,2153-03-01,144941.08244059008
85+,2115-11-01,59794.29996711981
85+,2045-11-01,11367.443938001428
85+,2153-02-01,144654.9070756739
85+,2083-02-01,27500.222386477322
85+,2045-12-01,11389.932510860011
85+,2153-01-01,144369.29674268715
85+,2115-12-01,59912.59291658785
85+,2083-01-01,27445.925246948547
85+,2046-01-01,11412.465573571544
85+,2152-12-01,144084.25032601657
85+,2116-01-01,60031.11988872861
85+,2082-12-01,27391.735313075038
85+,2046-02-01,11435.043214151705
85+,2152-11-01,143799.76671225147
85+,2116-02-01,60149.881346516566
85+,2046-03-01,11457.665520790299
85+,2152-10-01,143515.84479017925
85+,2082-11-01,27337.652373187226
85+,2046-04-01,11480.332581851595
85+,2152-09-01,143232.4834507817
85+,2116-03-01,60268.87775384208
85+,2082-10-01,27283.67621603345
85+,2046-05-01,11503.044485874683
85+,2152-08-01,142949.68158723012
85+,2116-04-01,60388.1095755132
85+,2082-09-01,27229.806630779178
85+,2046-06-01,11525.801321573808
85+,2152-07-01,142667.43809488098
85+,2045-10-01,11344.999767153899
85+,2116-05-01,60507.57727725756
85+,2083-03-01,27554.626943749692
85+,2153-04-01,145227.82395525646
85+,2045-01-01,11144.985911690961
85+,2153-12-01,147542.27233384096
85+,2115-04-01,58972.76325733711
85+,2083-09-01,27883.32198991788
85+,2045-02-01,11167.034388820024
85+,2153-11-01,147250.9611133455
85+,2115-05-01,59089.43093482184
85+,2045-03-01,11189.126485146775
85+,2153-10-01,146960.22506514358
85+,2083-08-01,27828.26844877427
85+,2045-04-01,11211.262286964447
85+,2153-09-01,146670.06305360046
85+,2115-06-01,59206.32941965251
85+,2083-07-01,27773.323606744543
85+,2045-05-01,11233.441880736997
85+,2153-08-01,146380.47394532364
85+,2115-07-01,59323.459168442554
85+,2083-06-01,27718.4872492104
85+,2045-06-01,11255.66535309942
85+,2153-07-01,146091.45660915814
85+,2115-08-01,59440.82063870876
85+,2045-07-01,11277.932790858125
85+,2153-06-01,145803.00991618264
85+,2083-05-01,27663.759161977297
85+,2045-08-01,11300.244280991235
85+,2153-05-01,145515.13273970474
85+,2115-09-01,59558.41428887307
85+,2083-04-01,27609.13913127358
85+,2045-09-01,11322.599910648956
85+,2115-10-01,59676.240578264245
85+,2046-07-01,11548.60317783872
85+,2152-06-01,142385.75187127208
85+,2082-08-01,27176.043407006124
85+,2117-01-01,61471.866766058105
85+,2081-12-01,26749.74151667484
85+,2047-06-01,11802.42055329158
85+,2151-07-01,139323.67001453222
85+,2117-02-01,61593.47849883297
85+,2047-07-01,11825.769654106849
85+,2151-06-01,139048.58581178918
85+,2081-11-01,26696.92614569065
85+,2047-08-01,11849.164947184667
85+,2151-05-01,138774.0447423026
85+,2117-03-01,61715.33081993429
85+,2081-10-01,26644.21505472017
85+,2047-09-01,11872.60652390864
85+,2151-04-01,138500.0457336964
85+,2117-04-01,61837.42420532552
85+,2081-09-01,26591.60803787029
85+,2047-10-01,11896.094475843165
85+,2151-03-01,138226.5877157117
85+,2117-05-01,61959.75913191174
85+,2047-11-01,11919.628894733787
85+,2151-02-01,137953.66962020288
85+,2081-08-01,26539.104889654416
85+,2047-12-01,11943.209872507547
85+,2151-01-01,137681.29038113324
85+,2117-06-01,62082.33607754155
85+,2081-07-01,26486.705404991666
85+,2048-01-01,11966.837501273354
85+,2150-12-01,137409.4489345709
85+,2117-07-01,62205.155521008826
85+,2151-08-01,139599.29842502935
85+,2047-05-01,11779.117553535676
85+,2082-01-01,26802.661373973187
85+,2116-12-01,61350.495146585956
85+,2046-08-01,11571.450143735026
85+,2152-05-01,142104.62181611793
85+,2116-06-01,60627.281325724165
85+,2082-07-01,27122.386334711464
85+,2046-09-01,11594.34230850453
85+,2152-04-01,141824.04683130514
85+,2116-07-01,60747.222188485175
85+,2082-06-01,27068.83520430703
85+,2046-10-01,11617.27976156559
85+,2152-03-01,141544.02582088875
85+,2116-08-01,60867.400334037775
85+,2046-11-01,11640.262592513463
85+,2152-02-01,141264.5576910878
85+,2082-05-01,27015.389806618452
85+,2083-10-01,27938.484445218262
85+,2046-12-01,11663.290891120652
85+,2116-09-01,60987.81623180602
85+,2082-04-01,26962.049932884354
85+,2047-01-01,11686.36474733726
85+,2151-12-01,140707.2757090006
85+,2116-10-01,61108.47035214258
85+,2082-03-01,26908.81537475556
85+,2047-02-01,11709.484251291344
85+,2151-11-01,140429.459679933
85+,2116-11-01,61229.3631663307
85+,2047-03-01,11732.649493289266
85+,2151-10-01,140152.19217790943
85+,2082-02-01,26855.68592429426
85+,2047-04-01,11755.860563816033
85+,2151-09-01,139875.47211990404
85+,2152-01-01,140985.64135028044
85+,2081-06-01,26434.409379206085
85+,2115-03-01,58856.32593148641
85+,2044-12-01,11122.98096763673
85+,2113-06-01,56463.55573621036
85+,2085-07-01,29122.440574265765
85+,2042-09-01,10544.992900126572
85+,2156-04-01,155937.18858926796
85+,2113-07-01,56575.25936931854
85+,2085-06-01,29064.940485828043
85+,2042-10-01,10565.854392157771
85+,2156-03-01,155629.3022322936
85+,2113-08-01,56687.183989247096
85+,2042-11-01,10586.757155136604
85+,2156-02-01,155322.0237739846
85+,2085-05-01,29007.55392702951
85+,2042-12-01,10607.701270710686
85+,2156-01-01,155015.3520140902
85+,2113-09-01,56799.33003318126
85+,2085-04-01,28950.28067371433
85+,2043-01-01,10628.686820689163
85+,2155-12-01,154709.28575472964
85+,2113-10-01,56911.69793917107
85+,2085-03-01,28893.12050216928
85+,2043-02-01,10649.71388704302
85+,2155-11-01,154403.82380038738
85+,2113-11-01,57024.28814613324
85+,2043-03-01,10670.782551905417
85+,2155-10-01,154098.964957908
85+,2085-02-01,28836.073189122842
85+,2043-04-01,10691.89289757199
85+,2155-09-01,153794.70803649214
85+,2113-12-01,57137.101093852856
85+,2156-05-01,156245.68404753273
85+,2085-01-01,28779.138511744317
85+,2042-08-01,10524.172597556593
85+,2156-06-01,156554.78981209203
85+,2041-11-01,10338.63003431309
85+,2157-02-01,159049.75234456023
85+,2086-02-01,29528.138945661794
85+,2041-12-01,10359.083272178405
85+,2157-01-01,158735.72046242835
85+,2112-12-01,55797.95028696567
85+,2086-01-01,29469.837836026185
85+,2042-01-01,10379.57697332926
85+,2156-12-01,158422.30861284313
85+,2113-01-01,55908.33713182119
85+,2085-12-01,29411.6518375864
85+,2042-02-01,10400.111217815449
85+,2156-11-01,158109.51557159668
85+,2113-02-01,56018.94235845336
85+,2042-03-01,10420.686085845133
85+,2156-10-01,157797.34011689777
85+,2085-11-01,29353.58072306398
85+,2042-04-01,10441.301657785147
85+,2156-09-01,157485.78102936796
85+,2113-03-01,56129.766398893735
85+,2085-10-01,29295.62426562918
85+,2042-05-01,10461.95801416132
85+,2156-08-01,157174.8370920363
85+,2113-04-01,56240.80968602858
85+,2085-09-01,29237.78223890013
85+,2042-06-01,10482.655235658793
85+,2156-07-01,156864.50709033434
85+,2113-05-01,56352.07265360054
85+,2042-07-01,10503.393403122316
85+,2085-08-01,29180.054416941926
85+,2043-05-01,10713.045006501194
85+,2155-08-01,153491.05184769168
85+,2114-01-01,57250.1372229849
85+,2084-05-01,28327.689381864748
85+,2044-04-01,10948.498327113719
85+,2154-09-01,150190.14456688688
85+,2114-09-01,58162.5139539776
85+,2084-04-01,28271.75847042415
85+,2044-05-01,10970.158086657222
85+,2154-08-01,149893.6053200114
85+,2114-10-01,58277.57868971117
85+,2084-03-01,28215.937990399685
85+,2044-06-01,10991.860696386153
85+,2154-07-01,149597.65156777794
85+,2114-11-01,58392.87106164044
85+,2044-07-01,11013.606241072388
85+,2154-06-01,149302.28215417103
85+,2084-02-01,28160.22772375278
85+,2044-08-01,11035.394805655502
85+,2154-05-01,149007.49592545768
85+,2114-12-01,58508.39152010532
85+,2084-01-01,28104.627452875313
85+,2044-09-01,11057.22647524312
85+,2154-04-01,148713.2917301826
85+,2115-01-01,58624.140516336534
85+,2083-12-01,28049.13696058884
85+,2044-10-01,11079.101335111227
85+,2154-03-01,148419.66841916426
85+,2115-02-01,58740.11850245758
85+,2044-11-01,11101.01947070452
85+,2154-02-01,148126.62484549006
85+,2083-11-01,27993.75603014372
85+,2154-10-01,150487.270466707
85+,2044-03-01,10926.881333151146
85+,2114-08-01,58047.67640498903
85+,2154-11-01,150784.9841800658
85+,2084-12-01,28722.316247642968
85+,2043-06-01,10734.238961314604
85+,2155-07-01,153187.99520540462
85+,2114-02-01,57363.39697505623
85+,2043-07-01,10755.474844797252
85+,2155-06-01,152885.53692587113
85+,2084-11-01,28665.606174867167
85+,2043-08-01,10776.752739897951
85+,2155-05-01,152583.67582766866
85+,2114-03-01,57476.88079246719
85+,2084-10-01,28609.008071903496
85+,2043-09-01,10798.072729729609
85+,2155-04-01,152282.41073170697
85+,2114-04-01,57590.58911849326
85+,2154-01-01,147834.15986451166
85+,2084-09-01,28552.521717675907
85+,2155-03-01,151981.7404612242
85+,2114-05-01,57704.52239728694
85+,2043-11-01,10840.839326859883
85+,2155-02-01,151681.66384178185
85+,2084-08-01,28496.14689154485
85+,2043-12-01,10862.286101207745
85+,2155-01-01,151382.17970125994
85+,2114-06-01,57818.6810738794
85+,2084-07-01,28439.883373306417
85+,2044-01-01,10883.775304385703
85+,2154-12-01,151083.28686985315
85+,2114-07-01,57933.06559418218
85+,2084-06-01,28383.73094319145
85+,2044-02-01,10905.307020332053
85+,2043-10-01,10819.434897569558
85+,2048-02-01,11990.511873322337
85+,2150-11-01,137138.14421868458
85+,2117-08-01,62328.21794205468
85+,2120-08-01,66924.41441977132
85+,2052-03-01,13209.788971511545
85+,2146-10-01,124480.15256608385
85+,2078-05-01,24570.35389544985
85+,2052-04-01,13235.922313655352
85+,2146-09-01,124234.37578226528
85+,2120-09-01,67056.8130995366
85+,2078-04-01,24521.841562895457
85+,2052-05-01,13262.107356214136
85+,2146-08-01,123989.08426638873
85+,2120-10-01,67189.47370778573
85+,2078-03-01,24473.425014326094
85+,2052-06-01,13288.344201468462
85+,2146-07-01,123744.27706032894
85+,2120-11-01,67322.39676270013
85+,2052-07-01,13314.632951901232
85+,2146-06-01,123499.95320785217
85+,2078-02-01,24425.10406062343
85+,2052-08-01,13340.973710198103
85+,2146-05-01,123256.1117546128
85+,2120-12-01,67455.58278348632
85+,2078-01-01,24376.878513042524
85+,2052-09-01,13367.36657924787
85+,2146-04-01,123012.75174814952
85+,2121-01-01,67589.03229037795
85+,2077-12-01,24328.748183211097
85+,2052-10-01,13393.811662142876
85+,2146-03-01,122769.87223788156
85+,2121-02-01,67722.7458046379
85+,2146-11-01,124726.41557786534
85+,2052-11-01,13420.309062179422
85+,2052-02-01,13183.7072277041
85+,2120-07-01,66792.27715133168
85+,2147-08-01,126964.82228878207
85+,2120-01-01,66004.91434607221
85+,2078-12-01,24912.638139608167
85+,2051-06-01,12976.898634246545
85+,2147-07-01,126714.13970977685
85+,2120-02-01,66135.4939498417
85+,2051-07-01,13002.571242091048
85+,2147-06-01,126463.95208484064
85+,2078-11-01,24863.4499923239
85+,2051-08-01,13028.294638865334
85+,2147-05-01,126214.2584367235
85+,2120-03-01,66266.33188335966
85+,2078-10-01,24814.358963370483
85+,2051-09-01,13054.068925046746
85+,2147-04-01,125965.05779010511
85+,2120-04-01,66397.42865768798
85+,2078-09-01,24765.364860995007
85+,2051-10-01,13079.894201311401
85+,2147-03-01,125716.34917159074
85+,2120-05-01,66528.78478489957
85+,2051-11-01,13105.77056853459
85+,2147-02-01,125468.13160970746
85+,2078-08-01,24716.467493823184
85+,2051-12-01,13131.698127791167
85+,2147-01-01,125220.40413490069
85+,2120-06-01,66660.40077808048
85+,2078-07-01,24667.666670858547
85+,2052-01-01,13157.67698035595
85+,2146-12-01,124973.16577952994
85+,2078-06-01,24618.96220148176
85+,2146-02-01,122527.47227510494
85+,2077-11-01,24280.712883128806
85+,2052-12-01,13446.858882858158
85+,2077-03-01,23899.829115552824
